country,state,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,local_time
Jamaica,Jamaica,40.7029134,-73.8006429,2,594.14,30.4,45.24,0.04,9.66,19.69,27.52,6.14,2024-12-14 19:32:59
Jamaica,Jamaica,41.8460595,-94.3081492,1,283.72,0.0,5.83,55.08,1.82,9.97,10.18,0.25,2024-12-14 18:32:59
Jamaica,Jamaica,43.1001334,-72.7784018,1,277.04,0.0,3.77,50.07,0.22,2.44,2.62,0.25,2024-12-14 19:32:59
Jamaica,Jamaica,18.1152958,-77.1598454610168,2,196.93,0.0,0.56,73.67,1.24,3.14,12.61,0.17,2024-12-14 19:32:59
Jamaica,Jamaica,-21.53031185,-51.6268714125,1,410.56,0.36,2.68,31.11,1.64,2.61,3.22,1.28,2024-12-14 21:32:59
Poland,Poland,41.024226,-80.614795,1,300.41,0.01,11.48,46.49,2.56,4.46,5.29,0.45,2024-12-14 19:32:59
Poland,Poland,44.060946,-70.394211,2,257.02,0.0,1.65,72.24,0.68,0.87,1.18,0.28,2024-12-14 19:32:59
Poland,Town of Poland,42.1466962,-79.1084697,1,280.38,0.0,6.86,49.35,0.8,3.76,4.08,0.53,2024-12-14 19:32:59
Poland,Village of Poland,43.225693,-75.06134,1,293.73,0.0,7.37,43.99,0.57,4.54,5.22,0.63,2024-12-14 19:32:59
Poland,Poland,39.4442104,-86.950845,2,303.75,0.0,12.68,49.35,11.92,12.39,14.28,0.09,2024-12-14 19:32:59
Cayman Islands,Cayman Islands,19.3298691,-81.1712290799489,2,198.6,0.0,0.18,72.96,0.43,3.66,14.76,0.0,2024-12-14 19:32:59
Brunei,Lapangan Terbang Antarabangsa Brunei,4.9450503,114.926709155023,1,400.54,0.0,3.9,35.41,0.85,1.37,1.43,0.62,2024-12-15 08:32:59
Comoros,Cômoros,40.1132313,-8.2614827,1,240.33,0.7,4.46,28.61,0.6,2.28,3.02,0.27,2024-12-15 00:32:59
Guam,Guam,13.4501257,144.757551029721,2,178.58,0.0,0.08,59.37,0.29,4.67,25.47,0.0,2024-12-15 10:32:59
Guam,Guam,13.4459805,144.7391922,2,178.58,0.0,0.08,59.37,0.29,4.67,25.47,0.0,2024-12-15 10:32:59
Guam,Guam,36.9019959,-89.8236976,1,287.06,0.0,5.48,49.35,2.33,8.94,10.12,0.51,2024-12-14 18:32:59
Guam,Gouam,9.9038445,17.5917599,4,220.3,0.01,0.05,66.52,1.25,57.4,145.33,0.0,2024-12-15 01:32:59
Tonga,Tonga,4.969409,10.699308,3,367.17,0.04,0.27,55.79,0.26,36.34,83.01,1.24,2024-12-15 01:32:59
Tonga,Tonga,27.2525504,77.4989533,4,594.14,0.21,16.79,76.53,3.16,57.11,73.3,18.49,2024-12-15 06:02:59
Tonga,Tonga,14.0410669,-0.4585097,5,283.72,0.49,2.23,85.83,0.47,90.87,288.88,1.24,2024-12-15 00:32:59
Tonga,Tonga,3.4344871,12.6726048,2,373.84,0.01,0.08,25.39,0.03,10.32,18.94,0.78,2024-12-15 01:32:59
Tonga,Tonga,11.350999,7.231517,5,350.48,0.09,0.57,104.43,1.48,103.22,354.5,3.2,2024-12-15 01:32:59
Ghana,Ghana,21.5718877,77.4865715255821,3,293.73,0.04,2.91,111.58,14.07,41.92,48.16,4.18,2024-12-15 06:02:59
Ghana,Ghana,-8.8896449,33.4320817166,1,323.77,0.03,1.06,37.91,0.31,4.46,7.33,2.06,2024-12-15 03:32:59
Ghana,Ghana,21.5729154,77.4769914,3,293.73,0.04,2.91,111.58,14.07,41.92,48.16,4.18,2024-12-15 06:02:59
Ghana,Ghana,27.6611897,74.8883378,3,393.87,0.09,6.0,117.3,7.87,38.66,77.29,19.51,2024-12-15 06:02:59
Ghana,Ghana,25.9912624,74.7832811,3,473.98,0.23,10.28,110.15,4.29,39.92,55.12,13.55,2024-12-15 06:02:59
Chad,chad,32.7600402,76.0706663,2,417.23,0.32,29.13,83.69,2.06,17.05,20.87,36.99,2024-12-15 06:02:59
Chad,Chad,36.9698137,-83.0226637,2,250.34,0.0,3.17,76.53,0.83,3.61,4.69,0.23,2024-12-14 19:32:59
Chad,Chad,25.21898535,55.172606030919,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Chad,Chad,32.7984017,75.9042195,3,297.07,0.09,7.54,108.72,1.7,17.43,21.27,26.09,2024-12-15 06:02:59
Zimbabwe,Zimbabwe,4.7609886,-6.66608,1,367.17,0.02,0.14,35.76,0.14,3.08,5.17,0.61,2024-12-15 00:32:59
Zimbabwe,Zimbabwe,25.21647445,55.1794319918398,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Saint Martin,Saint Martin (France),18.0814066,-63.0467131,2,213.62,0.03,0.89,68.67,1.31,1.04,2.17,0.0,2024-12-14 20:32:59
Saint Martin,Saint-Martin,48.5683066,6.7539988,3,423.91,0.98,13.37,27.54,0.37,27.75,28.07,0.69,2024-12-15 01:32:59
Saint Martin,Saint-Martin,48.3500473,7.2904854,2,280.38,0.08,3.26,72.96,0.25,4.92,5.06,0.23,2024-12-15 01:32:59
Saint Martin,Saint-Martin,43.1603797,0.0868703,2,267.03,0.05,1.18,65.09,0.21,0.71,0.91,0.47,2024-12-15 01:32:59
Saint Martin,Saint-Martin,43.5069444,0.3761111,2,280.38,0.06,1.67,60.08,0.18,1.31,1.56,0.4,2024-12-15 01:32:59
Mongolia,Mongolia,43.9382593,-79.2235563,1,407.22,0.57,28.79,18.42,6.74,4.06,10.67,5.32,2024-12-14 19:32:59
Mongolia,Mongolia,25.2411416,55.1736936209677,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Mongolia,Монголія,50.376611,31.8387272,2,240.33,0.87,6.86,70.1,18.84,2.58,3.04,1.5,2024-12-15 02:32:59
Mongolia,Монголия,54.649302,29.6093304,2,250.34,0.03,4.07,67.95,3.25,4.98,5.61,1.39,2024-12-15 03:32:59
Portugal,Portugal,-1.6292632,-45.2368151,1,320.44,0.01,0.1,18.77,0.1,2.02,7.18,0.06,2024-12-14 21:32:59
Portugal,Portugal,-12.672778,15.609444,1,283.72,0.01,0.18,22.35,0.1,0.8,2.36,0.19,2024-12-15 01:32:59
Portugal,Portugal,28.5594256,-16.218878,2,223.64,0.18,1.36,87.98,0.54,3.02,10.66,0.04,2024-12-15 00:32:59
Portugal,Portugal,44.7973195,0.5946528,2,330.45,0.46,4.88,40.05,0.48,10.36,10.65,0.45,2024-12-15 01:32:59
Portugal,Portugal,-21.5534483,-42.8098584,1,280.38,0.41,2.19,18.95,0.49,2.39,4.29,1.65,2024-12-14 21:32:59
Belgium,Belgium,40.0620915,-87.6392353,2,320.44,0.0,10.97,50.07,7.57,16.38,18.51,0.25,2024-12-14 18:32:59
Belgium,Belgium,43.4997212,-87.850367,2,267.03,0.0,4.41,67.95,3.34,5.31,5.91,0.38,2024-12-14 18:32:59
Belgium,Belgium,39.3237019,-80.1161923,2,337.12,0.0,15.94,35.41,3.76,14.35,15.77,0.55,2024-12-14 19:32:59
Belgium,Belgium,43.1764566,-76.2746515,1,277.04,0.0,5.01,59.37,1.68,3.46,4.03,1.08,2024-12-14 19:32:59
Israel,Nein,32.6307267,35.3488686,2,226.97,0.24,1.86,97.28,3.25,3.07,4.97,0.5,2024-12-15 02:32:59
Israel,Israel,39.3181528,-79.8109014,2,310.42,0.0,11.65,42.2,4.29,12.69,14.18,0.65,2024-12-14 19:32:59
Israel,Israel,-16.4195833,-71.4860378,2,413.9,9.28,17.65,20.56,4.11,14.79,43.84,3.9,2024-12-14 19:32:59
Israel,Israel,-16.1610089,-67.1505082,1,95.13,0.03,0.11,0.06,0.04,0.5,0.64,0.2,2024-12-14 20:32:59
Israel,Israel,-17.2222493,-64.8385854,1,116.83,0.06,0.26,0.07,0.11,0.5,0.67,0.72,2024-12-14 20:32:59
New Zealand,New Zealand,46.4099904,-62.313043,2,247.0,0.0,0.61,70.1,0.47,0.5,0.57,0.16,2024-12-14 20:32:59
New Zealand,New Zealand,25.23877845,55.2004568074261,4,250.34,0.03,0.54,135.9,2.47,55.83,151.29,0.0,2024-12-15 04:32:59
New Zealand,New Zealand,52.9257201,-1.4993394,2,223.64,0.55,6.34,70.81,2.92,0.51,0.7,0.52,2024-12-15 00:32:59
New Zealand,New Zealand,51.497232,-1.9838755,2,226.97,0.22,2.7,75.1,0.49,0.5,0.72,0.63,2024-12-15 00:32:59
Nicaragua,Nicaragua,28.3929796,-109.9816718,1,236.99,0.0,2.14,54.36,0.94,7.0,13.79,4.94,2024-12-14 17:32:59
Nicaragua,Nicaragua,7.6847038,-75.4083503,1,158.55,0.03,0.87,10.64,0.05,2.43,2.9,1.43,2024-12-14 19:32:59
Nicaragua,Nicaragua,8.6673374,-72.3398717,1,185.25,0.02,0.64,15.56,0.29,2.19,2.27,1.71,2024-12-14 20:32:59
Nicaragua,Nicaragua,7.7414666,-75.391148,1,166.89,0.07,1.67,6.08,0.07,3.06,3.9,3.1,2024-12-14 19:32:59
Nicaragua,Nicaragua,-12.7972667,-67.0459767,1,138.52,0.0,0.02,0.18,0.0,0.5,0.51,0.05,2024-12-14 20:32:59
Anguilla,Anguilla,32.9740155,-90.8245437,2,247.0,0.0,2.72,68.67,1.12,4.01,5.53,1.27,2024-12-14 18:32:59
Anguilla,Anguilla,18.2179997,-63.0400727019177,2,210.29,0.02,0.48,70.1,0.68,0.89,1.93,0.0,2024-12-14 20:32:59
Anguilla,Anguilla,-3.9123829,-73.6625268,1,121.83,0.0,0.01,0.52,0.0,0.5,0.52,0.0,2024-12-14 19:32:59
Anguilla,Anguilla,31.2555052,-81.603439,2,250.34,0.0,1.97,87.26,1.51,3.45,7.74,0.15,2024-12-14 19:32:59
South Georgia,South Georgia,-54.43393195,-36.4946518633466,1,223.64,0.0,0.0,22.71,0.07,0.5,0.51,0.0,2024-12-14 22:32:59
Grenada,Granada,37.1734995,-3.5995337,1,377.18,10.17,16.62,38.27,1.21,6.98,7.91,1.84,2024-12-15 01:32:59
Grenada,Grenada,33.7690049,-89.8084192,2,253.68,0.0,1.84,66.52,0.46,3.58,4.32,0.73,2024-12-14 18:32:59
Grenada,Grenada,41.6457629,-122.5230074,2,233.65,0.0,2.79,63.66,0.07,0.77,0.81,0.83,2024-12-14 16:32:59
Grenada,Grenada,12.11119355,-61.6865971157082,1,347.14,0.49,3.9,36.12,2.47,1.67,3.4,0.56,2024-12-14 20:32:59
Grenada,Grenada,12.1192425,-86.2453463,2,196.93,0.0,0.66,62.94,1.8,0.5,0.87,0.31,2024-12-14 18:32:59
Switzerland,Switzerland,55.0473993,24.2586917,2,287.06,0.57,7.97,57.22,8.23,13.15,15.03,2.03,2024-12-15 02:32:59
Switzerland,Switzerland,30.0760748,-81.6473133,2,230.31,0.0,3.94,86.55,1.91,2.7,5.83,0.11,2024-12-14 19:32:59
Switzerland,Switzerland,25.224427,55.1655176439452,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Switzerland,Switzerland,32.4276903,-81.0087199,2,257.02,0.0,2.36,76.53,2.06,3.93,5.08,0.33,2024-12-14 19:32:59
Sierra Leone,Freetown,8.479004,-13.26795,4,390.53,0.07,0.71,75.82,1.48,67.66,139.73,2.98,2024-12-15 00:32:59
Sierra Leone,Bumbuna Town,9.0432105,-11.7465822,4,313.76,0.03,0.19,28.97,0.21,57.95,112.56,0.68,2024-12-15 00:32:59
Sierra Leone,Sierra Leone,33.43010225,-111.565593734326,2,236.99,0.0,1.8,62.94,0.05,11.51,25.4,2.47,2024-12-14 17:32:59
Hungary,Hungary,41.9767629,-72.7789842,1,270.37,0.0,4.63,56.51,0.62,2.21,2.87,0.34,2024-12-14 19:32:59
Taiwan,Taiwan,23.5983227,120.835376944792,3,574.11,0.03,39.41,21.99,5.13,44.53,55.95,12.03,2024-12-15 08:32:59
Taiwan,Taiwan,25.2401252,55.1854322047297,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Taiwan,Taiwan,-6.3315938,146.3632284,1,176.91,0.0,0.26,6.53,0.08,0.5,0.61,0.08,2024-12-15 10:32:59
Taiwan,Taiwán,10.2804258,-84.9656911,1,183.58,0.0,0.21,49.35,7.45,2.74,3.5,0.12,2024-12-14 18:32:59
Wallis and Futuna,Wallis and Futuna,-13.2846405,-176.206656794933,1,211.95,0.0,0.05,19.85,0.16,1.95,5.44,0.02,2024-12-15 12:32:59
Barbados,Barbados,13.1899463,-59.5592151097541,1,303.75,0.21,5.1,50.07,1.62,1.87,3.47,2.85,2024-12-14 20:32:59
Barbados,Barbados,-19.5180038,-40.5786068,1,307.08,0.18,1.76,40.41,0.09,1.37,2.02,0.5,2024-12-14 21:32:59
Barbados,Barbados,-25.3818203,-48.224133,1,176.91,0.06,0.4,4.2,0.07,1.76,2.25,0.04,2024-12-14 21:32:59
Barbados,Barbados,-19.5248148,-40.5823626,1,307.08,0.18,1.76,40.41,0.09,1.37,2.02,0.5,2024-12-14 21:32:59
Barbados,Barbados,5.0303683,-74.8815116,1,223.64,0.05,2.64,14.66,0.35,2.35,3.02,2.72,2024-12-14 19:32:59
Ivory Coast,Ivory Coast,25.2149241,55.1713612141582,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Tunisia,Tunis,36.8002068,10.1857757,3,380.52,1.19,4.54,60.08,2.65,40.09,87.16,1.74,2024-12-15 01:32:59
Tunisia,Borj Cédria,36.6964922,10.3857098,4,534.06,2.88,13.88,76.53,15.5,49.31,108.84,4.75,2024-12-15 01:32:59
Italy,Italy,32.1840381,-96.8847194,2,236.99,0.0,2.61,69.38,0.77,2.96,3.93,0.1,2024-12-14 18:32:59
Italy,Italy,-25.148238,46.7608897,1,243.66,0.02,0.2,30.76,0.22,4.08,6.67,0.16,2024-12-15 03:32:59
Italy,Town of Italy,42.611735,-77.2919246,2,270.37,0.0,4.71,60.08,2.18,3.32,3.83,1.28,2024-12-14 19:32:59
Italy,Italy,33.4485003,-79.5408964,2,263.69,0.0,1.37,80.11,0.95,3.81,4.91,0.96,2024-12-14 19:32:59
Italy,Italy,25.22217815,55.1653703578346,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Benin,Benin City,6.3330586,5.6221058,3,894.55,0.37,4.46,130.18,2.83,40.25,62.67,8.04,2024-12-15 01:32:59
Benin,Karaağaç,38.430336,40.864254,2,198.6,0.09,0.29,80.11,0.17,0.5,0.59,0.53,2024-12-15 03:32:59
Benin,Бенин,53.7545091,25.8337996,2,253.68,0.35,2.96,67.95,2.0,4.92,5.63,2.06,2024-12-15 03:32:59
Indonesia,Pulau Bali,-8.4560181,115.270385511912,3,1401.9,3.24,25.02,1.1,3.93,31.14,39.75,8.87,2024-12-15 08:32:59
Indonesia,Flores,-8.50998605,120.598150147635,2,520.71,0.02,4.54,14.48,0.72,16.76,17.72,3.04,2024-12-15 08:32:59
Indonesia,Indonesia,-8.1153337,115.1083287,2,427.25,0.0,0.76,80.82,0.04,10.9,11.1,0.16,2024-12-15 08:32:59
Cape Verde,Cape Verde,17.05552855,-25.1723049113636,2,205.28,0.04,0.5,70.81,0.18,10.99,27.03,0.68,2024-12-14 23:32:59
Laos,Laos,10.244733,123.2310396,1,280.38,0.0,3.38,37.19,1.03,6.39,7.35,1.76,2024-12-15 08:32:59
Laos,Güzle,40.499847,37.670719,2,243.66,0.8,7.28,67.23,3.46,6.77,8.47,5.64,2024-12-15 03:32:59
Caribbean Netherlands,Caribbean Netherlands,17.56187,-63.1380042496403,2,203.61,0.01,0.36,62.94,0.13,0.87,2.5,0.0,2024-12-14 20:32:59
Uganda,Uganda,11.3163165,4.948482,4,270.37,0.05,0.3,88.69,0.48,55.21,158.86,1.28,2024-12-15 01:32:59
Uganda,Uganda,25.22039845,55.176060368274,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Uganda,Uganda,55.60240605,12.5821042265937,1,277.04,0.05,6.26,47.21,0.53,7.46,7.85,0.35,2024-12-15 01:32:59
Andorra,Andorra la Vella,42.5069391,1.5212467,2,216.96,0.14,0.91,67.23,0.17,1.42,1.56,3.36,2024-12-15 01:32:59
Andorra,Andorra,40.9753365,-0.4442782,2,236.99,0.15,0.69,75.1,0.07,2.33,2.51,1.01,2024-12-15 01:32:59
Andorra,Andorra,40.072611,-75.2312899,1,310.42,0.0,11.31,51.5,1.58,3.85,6.1,1.05,2024-12-14 19:32:59
Andorra,Andorra,-33.0781661,-71.5834111,1,293.73,2.12,3.09,15.38,1.39,5.54,12.64,1.28,2024-12-14 21:32:59
Andorra,Andorra,42.6148017,2.0967819,2,230.31,0.13,1.18,65.09,0.11,0.83,0.94,0.34,2024-12-15 01:32:59
South Africa,Jimmy Jones,-23.0379481,30.6493787,1,211.95,0.01,0.17,33.26,0.28,2.91,5.58,0.12,2024-12-15 02:32:59
South Africa,Dinga,-23.0448322,30.7144804,1,211.95,0.01,0.17,33.26,0.28,2.91,5.58,0.12,2024-12-15 02:32:59
South Africa,Valdezia,-23.1128208,30.1923468,1,205.28,0.03,0.18,32.19,0.33,2.8,5.05,0.11,2024-12-15 02:32:59
South Africa,South Africa,25.213201,55.1832777931663,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
France,France,46.2337295,5.3538775,2,467.3,1.05,19.54,36.84,0.57,18.72,19.09,0.82,2024-12-15 01:32:59
France,France,46.3841042,4.5443539,1,297.07,0.07,3.0,52.93,0.1,3.52,3.63,0.71,2024-12-15 01:32:59
France,France,45.6031355,-0.8478485,2,293.73,0.15,2.68,63.66,0.46,3.94,4.13,0.44,2024-12-15 01:32:59
France,France,43.9896575,0.0576943,1,283.72,0.06,1.16,54.36,0.17,1.78,2.09,0.23,2024-12-15 01:32:59
France,France,44.4325209,0.9806158,1,323.77,0.17,4.71,39.34,0.42,6.71,6.94,0.39,2024-12-15 01:32:59
Libya,Libya,25.22041215,55.170417014628,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Mexico,Mexico City,19.4326296,-99.1331785,3,654.22,0.48,45.24,11.44,60.08,28.94,37.66,7.41,2024-12-14 18:32:59
Mexico,Mexico,39.1697626,-91.8829484,2,267.03,0.0,2.79,60.08,0.47,5.51,5.66,0.11,2024-12-14 18:32:59
Mexico,Town of Mexico,43.459514,-76.228818,2,270.37,0.0,3.43,61.51,0.85,2.29,2.52,0.21,2024-12-14 19:32:59
Mexico,Mexico,15.0643509,120.720544,1,367.17,0.0,7.37,57.94,2.24,5.91,8.96,3.45,2024-12-15 08:32:59
Mexico,Mexico,44.56112,-70.545959,2,263.69,0.0,2.59,67.23,1.55,1.54,1.97,0.46,2024-12-14 19:32:59
Gabon,Gabon,14.1277147,122.912073,2,230.31,0.0,0.25,76.53,0.28,5.44,16.42,0.0,2024-12-15 08:32:59
Gabon,Gabon (CLER),-3.5562367,17.9635598,1,387.19,0.0,0.02,8.23,0.01,1.42,1.76,0.29,2024-12-15 01:32:59
Gabon,Gabon,9.1296833,18.25915,4,273.71,0.02,0.17,70.1,1.18,48.23,115.94,0.37,2024-12-15 01:32:59
Gabon,Gabon,1.3558333,29.0404722,2,323.77,0.01,0.08,33.62,0.11,13.34,25.98,0.78,2024-12-15 02:32:59
Gabon,Gabon,16.0130441,120.3654822,2,337.12,0.0,0.74,79.39,0.47,16.61,21.09,0.97,2024-12-15 08:32:59
China,Guangzhou City,23.1301964,113.2592945,3,507.36,0.0,22.62,91.55,31.95,44.86,57.54,1.6,2024-12-15 08:32:59
China,China,30.047992,-94.3357433,2,233.65,0.0,3.13,79.39,2.15,5.25,13.73,0.01,2024-12-14 18:32:59
China,China,44.4790605,-69.5175458,2,270.37,0.0,3.38,68.67,1.21,1.31,1.94,0.43,2024-12-14 19:32:59
China,China,27.343615,128.568063,2,287.06,0.0,1.0,95.84,0.44,3.51,9.57,0.02,2024-12-15 09:32:59
China,China,25.7017448,-99.236325,1,223.64,0.0,2.08,45.42,0.15,9.04,11.62,2.03,2024-12-14 18:32:59
Yemen,Yaman,15.268007,42.583216,4,223.64,0.05,0.55,121.59,2.33,41.39,104.81,0.0,2024-12-15 03:32:59
Yemen,Yemen,25.22569585,55.1765802640922,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Saint Barthélemy,Saint Barthélemy,17.9036287,-62.8115292150199,2,213.62,0.04,0.96,65.8,0.78,1.23,2.54,0.01,2024-12-14 20:32:59
Saint Barthélemy,Saint-Barthélemy,48.6815967,-0.9535154,2,327.11,0.34,8.05,30.04,0.4,12.37,12.89,1.25,2024-12-15 01:32:59
Saint Barthélemy,Saint-Barthélemy,48.8165438,3.359639,3,534.06,12.63,22.28,15.91,4.29,41.49,46.06,1.85,2024-12-15 01:32:59
Saint Barthélemy,Saint-Barthélemy,45.3465,5.07977,1,303.75,0.55,5.83,55.08,0.31,5.77,6.35,1.31,2024-12-15 01:32:59
Saint Barthélemy,Saint-Barthélemy,47.7476,6.58483,2,377.18,0.4,9.68,43.27,0.24,14.89,15.05,0.48,2024-12-15 01:32:59
Guernsey,Guernsey,49.46229125,-2.58120225032944,2,230.31,0.06,0.9,81.54,0.23,0.5,0.91,0.11,2024-12-15 00:32:59
Guernsey,Guernsey,49.580437,-2.484854,2,230.31,0.06,0.9,81.54,0.23,0.5,0.91,0.11,2024-12-15 00:32:59
Guernsey,Guernsey,41.6487605,-92.3432879,2,283.72,0.0,5.66,59.37,3.55,11.99,12.16,0.14,2024-12-14 18:32:59
Guernsey,Guernsey,42.269465,-104.741472,2,210.29,0.0,1.32,82.25,0.89,1.47,5.91,1.0,2024-12-14 17:32:59
Guernsey,Guernsey,40.1817377,-81.5923431,1,313.76,0.0,12.85,44.35,8.23,7.29,8.93,0.53,2024-12-14 19:32:59
Solomon Islands,Solomon Islands,-7.9999999,158.9999999,1,178.58,0.0,0.04,9.03,0.04,0.5,0.6,0.2,2024-12-15 11:32:59
Solomon Islands,Solomon Islands,55.87536315,-60.6632278184233,2,236.99,0.0,0.02,90.12,0.02,0.5,0.55,0.0,2024-12-14 20:32:59
Faroe Islands,Faroe Islands,62.19850045,-6.81741243341217,2,216.96,0.0,0.15,84.4,0.13,0.5,2.12,0.02,2024-12-15 00:32:59
Uzbekistan,Tashkent,41.3123363,69.2787079,3,694.28,85.83,82.94,0.09,4.17,9.36,11.06,1.98,2024-12-15 05:32:59
Uzbekistan,Angren,41.0039514,70.0621474,2,198.6,0.0,0.68,86.55,0.36,1.2,1.5,1.98,2024-12-15 05:32:59
Uzbekistan,Uzbekistan,41.3050232,69.4694492,2,273.71,0.03,16.45,63.66,1.0,1.41,1.95,1.25,2024-12-15 05:32:59
Uzbekistan,O'zbekiston,40.705693,67.9388523,2,240.33,0.0,3.17,84.4,0.89,2.34,4.07,1.62,2024-12-15 05:32:59
Uzbekistan,Sohilobod,40.5073087,69.0591235,1,287.06,0.04,16.11,58.65,1.97,9.36,13.38,2.98,2024-12-15 05:32:59
Egypt,Egypt,-27.676714,152.098410876365,1,233.65,0.0,1.15,25.75,0.23,0.7,0.82,0.3,2024-12-15 10:32:59
Egypt,Egypt,40.0850696,-81.1278815,1,307.08,0.0,14.4,44.35,11.68,6.93,8.55,0.35,2024-12-14 19:32:59
Egypt,Egypt,40.3856031,-84.433007,2,297.07,0.0,8.4,56.51,7.63,11.29,12.66,2.82,2024-12-14 19:32:59
Egypt,Egypt,40.8592052,-87.203911,2,283.72,0.0,4.71,65.8,2.03,8.32,9.25,2.66,2024-12-14 18:32:59
Egypt,Egypt,39.3520449,-77.9474973,2,373.84,0.01,17.31,32.54,2.38,10.78,12.73,3.29,2024-12-14 19:32:59
Senegal,Senegal,5.8304643,36.6642147,3,357.15,0.01,0.39,65.8,1.03,31.98,49.75,7.35,2024-12-15 03:32:59
Senegal,Senegal,25.21318905,55.1697637283781,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Senegal,Diaobé-Kabendou,12.911966,-14.1422283,3,340.46,0.05,0.26,45.78,0.13,40.19,79.37,1.06,2024-12-15 00:32:59
Sri Lanka,Sri Lanka,7.87739585,80.6624785235589,2,343.8,0.0,0.71,61.51,0.08,12.07,12.3,0.78,2024-12-15 06:02:59
Sri Lanka,Sri Lanka,25.22961495,55.1820952407713,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Palestine,Palestine,31.7621153,-95.6307891,2,226.97,0.0,0.64,75.1,0.28,3.59,4.25,0.09,2024-12-14 18:32:59
Palestine,Palestine,34.9719871,-90.9035586,2,260.35,0.0,2.7,61.51,0.78,3.95,4.66,0.58,2024-12-14 18:32:59
Palestine,Palestine,40.0494926,-84.7432923,2,300.41,0.0,9.0,57.94,7.03,11.22,12.7,2.88,2024-12-14 19:32:59
Palestine,Palestine,37.732343,-80.6292456,2,300.41,0.0,5.57,50.78,0.85,11.06,12.32,0.06,2024-12-14 19:32:59
Palestine,Palestine,51.1643411,-1.6261975,2,233.65,0.32,4.93,65.09,0.65,0.78,1.09,0.63,2024-12-15 00:32:59
Bangladesh,Bangladesh,-0.2864982,36.0514231,1,213.62,0.05,0.35,42.92,0.07,4.15,9.63,0.8,2024-12-15 03:32:59
Bangladesh,Bangladesh,-20.1786668,57.5121443,2,260.35,0.26,1.18,63.66,2.33,2.05,8.52,0.27,2024-12-15 04:32:59
Bangladesh,Bangladesh,6.7160302,124.792406,2,514.03,0.07,9.43,11.44,1.09,12.64,14.84,6.33,2024-12-15 08:32:59
Bangladesh,Bangladesh,10.6499316,-61.4161908429851,1,260.35,0.89,5.74,31.83,2.71,1.63,3.2,1.74,2024-12-14 20:32:59
Bangladesh,Bangladesh,6.2449816,-57.3467504,2,205.28,0.0,0.09,61.51,0.08,0.95,1.53,0.03,2024-12-14 20:32:59
Peru,Peru,41.3272919,-89.1287636,2,287.06,0.0,5.01,64.37,2.62,9.74,10.88,1.74,2024-12-14 18:32:59
Peru,Peru,37.088501,-96.0951098,2,240.33,0.0,2.06,65.8,0.18,0.77,0.79,0.08,2024-12-14 18:32:59
Peru,Peru,40.7537253,-86.0690325,2,287.06,0.0,5.27,67.23,2.44,7.96,8.79,3.04,2024-12-14 19:32:59
Peru,Peru,44.50679,-70.405884,2,263.69,0.0,2.59,67.23,1.55,1.54,1.97,0.46,2024-12-14 19:32:59
Peru,Peru,43.2302304,-72.9000615,1,273.71,0.0,4.28,45.06,0.21,2.77,3.06,0.42,2024-12-14 19:32:59
Singapore,Singapore,1.2899175,103.8519072,2,1094.82,0.06,56.21,24.68,18.84,17.46,19.39,2.19,2024-12-15 08:32:59
Singapore,Singapore,1.340863,103.830391822121,2,1094.82,0.06,56.21,24.68,18.84,17.46,19.39,2.19,2024-12-15 08:32:59
Singapore,Singapore,60.16544905,13.7420508047613,2,230.31,0.02,2.12,65.09,0.31,0.5,0.54,0.06,2024-12-15 01:32:59
Singapore,Singapore,-29.6632273,150.4151121,1,267.03,0.0,0.42,33.26,0.11,1.1,1.62,0.69,2024-12-15 11:32:59
Turkey,Turkey,34.3925639,-100.8976408,2,233.65,0.0,1.02,90.12,0.19,7.26,15.65,1.5,2024-12-14 18:32:59
Turkey,Turkey,25.22739495,55.1666779947612,4,260.35,0.02,0.37,135.9,3.43,63.84,187.08,0.0,2024-12-15 04:32:59
Turkey,Turkey,34.9923888,-78.183049,2,270.37,0.0,2.38,67.95,0.63,5.46,7.56,0.82,2024-12-14 19:32:59
